N_IDE;Estrato;qvar;Elev_pob;se;se2;;;;;;
390750800137;8;1.00;328.145146789;16;168;;;;;;
390750800156;8;1.00;328.145146789;16;168;;;;;;
390750800734;8;1.00;317.947042377;16;168;;;;;;
390750802108;8;1.00;343.050871560;16;168;;;;;;
390750802130;8;1.00;343.050871560;16;168;;;;;;
390750802237;8;1.00;316.276933159;16;168;;;;;;
390750802239;8;1.00;316.276933159;16;168;;;;;;
390750802314;8;1.00;406.400201835;16;168;;;;;;
390750802337;8;1.00;406.400201835;16;168;;;;;;
390750802419;8;1.00;290.807767584;16;168;;;;;;
390750802436;8;1.00;290.807767584;16;168;;;;;;
390750802620;8;1.00;341.357039199;16;168;;;;;;
390750802647;8;1.00;341.357039199;16;168;;;;;;
390750200549;8;1.00;291.653809754;21;218;;;;;;
390750201923;8;1.00;285.181587156;21;218;;;;;;
390750401408;8;1.00;380.534385321;21;218;;;;;;
390750401424;8;1.00;380.534385321;21;218;;;;;;
390750501246;8;1.00;285.588676278;21;218;;;;;;
390750700431;8;1.00;274.106675404;21;218;;;;;;
390750700444;8;1.00;274.106675404;21;218;;;;;;
390750700526;8;1.00;305.128954128;21;218;;;;;;
390750700530;8;1.00;305.128954128;21;218;;;;;;
390750702109;8;1.00;400.920155963;21;218;;;;;;
390750702134;8;1.00;400.920155963;21;218;;;;;;
390750800742;8;1.00;317.947042377;21;218;;;;;;
390750802009;8;1.00;322.445899083;21;218;;;;;;
390750802243;8;1.00;316.276933159;21;218;;;;;;
390750802306;8;1.00;406.400201835;21;218;;;;;;
390750802437;8;1.00;290.807767584;21;218;;;;;;
390750200537;8;1.00;291.653809754;22;228;;;;;;
390750201817;8;1.00;299.498928054;22;228;;;;;;
390750202335;8;1.00;313.239422018;22;228;;;;;;
390750500317;8;1.00;283.427972477;22;228;;;;;;
390750500331;8;1.00;283.427972477;22;228;;;;;;
390750500443;8;1.00;302.717733945;22;228;;;;;;
390750600213;8;1.00;291.851585845;22;228;;;;;;
390750700417;8;1.00;274.106675404;22;228;;;;;;
390750700515;8;1.00;305.128954128;22;228;;;;;;
390750700518;8;1.00;305.128954128;22;228;;;;;;
390750700522;8;1.00;305.128954128;22;228;;;;;;
390750702139;8;1.00;400.920155963;22;228;;;;;;
390750800136;8;1.00;328.145146789;22;228;;;;;;
390750800522;8;1.00;382.663774574;22;228;;;;;;
390750800524;8;1.00;382.663774574;22;228;;;;;;
390750800536;8;1.00;382.663774574;22;228;;;;;;
390750800544;8;1.00;382.663774574;22;228;;;;;;
390750800547;8;1.00;382.663774574;22;228;;;;;;
390750800728;8;1.00;317.947042377;22;228;;;;;;
390750800741;8;1.00;317.947042377;22;228;;;;;;
390750801840;8;1.00;292.415247706;22;228;;;;;;
390750802010;8;1.00;322.445899083;22;228;;;;;;
390750802018;8;1.00;322.445899083;22;228;;;;;;
390750802034;8;1.00;322.445899083;22;228;;;;;;
390750802106;8;1.00;343.050871560;22;228;;;;;;
390750802210;8;1.00;316.276933159;22;228;;;;;;
390750802310;8;1.00;406.400201835;22;228;;;;;;
390750802406;8;1.00;290.807767584;22;228;;;;;;
390750802459;8;1.00;290.807767584;22;228;;;;;;
390750802602;8;1.00;341.357039199;22;228;;;;;;
390750802611;8;1.00;341.357039199;22;228;;;;;;
390750802629;8;1.00;341.357039199;22;228;;;;;;
390750802653;8;1.00;341.357039199;22;228;;;;;;
390750201826;8;1.00;299.498928054;23;238;;;;;;
390750201846;8;1.00;299.498928054;23;238;;;;;;
390750201902;8;1.00;285.181587156;23;238;;;;;;
390750202302;8;1.00;313.239422018;23;238;;;;;;
390750202309;8;1.00;313.239422018;23;238;;;;;;
390750202329;8;1.00;313.239422018;23;238;;;;;;
390750202353;8;1.00;313.239422018;23;238;;;;;;
390750500426;8;1.00;302.717733945;23;238;;;;;;
390750500433;8;1.00;302.717733945;23;238;;;;;;
390750501224;8;1.00;285.588676278;23;238;;;;;;
390750600221;8;1.00;291.851585845;23;238;;;;;;
390750600239;8;1.00;291.851585845;23;238;;;;;;
390750600247;8;1.00;291.851585845;23;238;;;;;;
390750700419;8;1.00;274.106675404;23;238;;;;;;
390750700440;8;1.00;274.106675404;23;238;;;;;;
390750700442;8;1.00;274.106675404;23;238;;;;;;
390750702111;8;1.00;400.920155963;23;238;;;;;;
390750702158;8;1.00;400.920155963;23;238;;;;;;
390750800108;8;1.00;328.145146789;23;238;;;;;;
390750800123;8;1.00;328.145146789;23;238;;;;;;
390750800535;8;1.00;382.663774574;23;238;;;;;;
390750800551;8;1.00;382.663774574;23;238;;;;;;
390750800709;8;1.00;317.947042377;23;238;;;;;;
390750800723;8;1.00;317.947042377;23;238;;;;;;
390750800725;8;1.00;317.947042377;23;238;;;;;;
390750800745;8;1.00;317.947042377;23;238;;;;;;
390750800752;8;1.00;317.947042377;23;238;;;;;;
390750800753;8;1.00;317.947042377;23;238;;;;;;
390750801810;8;1.00;292.415247706;23;238;;;;;;
390750801812;8;1.00;292.415247706;23;238;;;;;;
390750801849;8;1.00;292.415247706;23;238;;;;;;
390750801853;8;1.00;292.415247706;23;238;;;;;;
390750802012;8;1.00;322.445899083;23;238;;;;;;
390750802030;8;1.00;322.445899083;23;238;;;;;;
390750802033;8;1.00;322.445899083;23;238;;;;;;
390750802052;8;1.00;322.445899083;23;238;;;;;;
390750802101;8;1.00;343.050871560;23;238;;;;;;
390750802125;8;1.00;343.050871560;23;238;;;;;;
390750802228;8;1.00;316.276933159;23;238;;;;;;
390750802228;8;1.00;316.276933159;23;238;;;;;;
390750802246;8;1.00;316.276933159;23;238;;;;;;
390750802251;8;1.00;316.276933159;23;238;;;;;;
390750802319;8;1.00;406.400201835;23;238;;;;;;
390750802320;8;1.00;406.400201835;23;238;;;;;;
390750802405;8;1.00;290.807767584;23;238;;;;;;
390750802614;8;1.00;341.357039199;23;238;;;;;;
390750802660;8;1.00;341.357039199;23;238;;;;;;
390750200508;8;1.00;291.653809754;24;248;;;;;;
390750200509;8;1.00;291.653809754;24;248;;;;;;
390750200525;8;1.00;291.653809754;24;248;;;;;;
390750200532;8;1.00;291.653809754;24;248;;;;;;
390750201819;8;1.00;299.498928054;24;248;;;;;;
390750201827;8;1.00;299.498928054;24;248;;;;;;
390750201829;8;1.00;299.498928054;24;248;;;;;;
390750201837;8;1.00;299.498928054;24;248;;;;;;
390750201904;8;1.00;285.181587156;24;248;;;;;;
390750201911;8;1.00;285.181587156;24;248;;;;;;
390750201919;8;1.00;285.181587156;24;248;;;;;;
390750202304;8;1.00;313.239422018;24;248;;;;;;
390750202306;8;1.00;313.239422018;24;248;;;;;;
390750202346;8;1.00;313.239422018;24;248;;;;;;
390750401407;8;1.00;380.534385321;24;248;;;;;;
390750401429;8;1.00;380.534385321;24;248;;;;;;
390750401436;8;1.00;380.534385321;24;248;;;;;;
390750401437;8;1.00;380.534385321;24;248;;;;;;
390750401448;8;1.00;380.534385321;24;248;;;;;;
390750500414;8;1.00;302.717733945;24;248;;;;;;
390750500424;8;1.00;302.717733945;24;248;;;;;;
390750500439;8;1.00;302.717733945;24;248;;;;;;
390750501237;8;1.00;285.588676278;24;248;;;;;;
390750600246;8;1.00;291.851585845;24;248;;;;;;
390750700404;8;1.00;274.106675404;24;248;;;;;;
390750700513;8;1.00;305.128954128;24;248;;;;;;
390750702123;8;1.00;400.920155963;24;248;;;;;;
390750800105;8;1.00;328.145146789;24;248;;;;;;
390750800142;8;1.00;328.145146789;24;248;;;;;;
390750800149;8;1.00;328.145146789;24;248;;;;;;
390750800155;8;1.00;328.145146789;24;248;;;;;;
390750800540;8;1.00;382.663774574;24;248;;;;;;
390750801824;8;1.00;292.415247706;24;248;;;;;;
390750801832;8;1.00;292.415247706;24;248;;;;;;
390750802015;8;1.00;322.445899083;24;248;;;;;;
390750802111;8;1.00;343.050871560;24;248;;;;;;
390750802117;8;1.00;343.050871560;24;248;;;;;;
390750802129;8;1.00;343.050871560;24;248;;;;;;
390750802154;8;1.00;343.050871560;24;248;;;;;;
390750802155;8;1.00;343.050871560;24;248;;;;;;
390750802201;8;1.00;316.276933159;24;248;;;;;;
390750802204;8;1.00;316.276933159;24;248;;;;;;
390750802260;8;1.00;316.276933159;24;248;;;;;;
390750802313;8;1.00;406.400201835;24;248;;;;;;
390750802420;8;1.00;290.807767584;24;248;;;;;;
390750802421;8;1.00;290.807767584;24;248;;;;;;
390750802439;8;1.00;290.807767584;24;248;;;;;;
390750802451;8;1.00;290.807767584;24;248;;;;;;
390750802613;8;1.00;341.357039199;24;248;;;;;;
390750802634;8;1.00;341.357039199;24;248;;;;;;
390750200506;8;1.00;291.653809754;25;258;;;;;;
390750200547;8;1.00;291.653809754;25;258;;;;;;
390750200548;8;1.00;291.653809754;25;258;;;;;;
390750201812;8;1.00;299.498928054;25;258;;;;;;
390750201816;8;1.00;299.498928054;25;258;;;;;;
390750201842;8;1.00;299.498928054;25;258;;;;;;
390750201844;8;1.00;299.498928054;25;258;;;;;;
390750201921;8;1.00;285.181587156;25;258;;;;;;
390750201933;8;1.00;285.181587156;25;258;;;;;;
390750201935;8;1.00;285.181587156;25;258;;;;;;
390750201940;8;1.00;285.181587156;25;258;;;;;;
390750202325;8;1.00;313.239422018;25;258;;;;;;
390750202337;8;1.00;313.239422018;25;258;;;;;;
390750401405;8;1.00;380.534385321;25;258;;;;;;
390750401426;8;1.00;380.534385321;25;258;;;;;;
390750401447;8;1.00;380.534385321;25;258;;;;;;
390750500309;8;1.00;283.427972477;25;258;;;;;;
390750500310;8;1.00;283.427972477;25;258;;;;;;
390750500339;8;1.00;283.427972477;25;258;;;;;;
390750500430;8;1.00;302.717733945;25;258;;;;;;
390750501205;8;1.00;285.588676278;25;258;;;;;;
390750501206;8;1.00;285.588676278;25;258;;;;;;
390750501217;8;1.00;285.588676278;25;258;;;;;;
390750600203;8;1.00;291.851585845;25;258;;;;;;
390750600250;8;1.00;291.851585845;25;258;;;;;;
390750600256;8;1.00;291.851585845;25;258;;;;;;
390750600260;8;1.00;291.851585845;25;258;;;;;;
390750700403;8;1.00;274.106675404;25;258;;;;;;
390750700422;8;1.00;274.106675404;25;258;;;;;;
390750700427;8;1.00;274.106675404;25;258;;;;;;
390750700446;8;1.00;274.106675404;25;258;;;;;;
390750700501;8;1.00;305.128954128;25;258;;;;;;
390750700503;8;1.00;305.128954128;25;258;;;;;;
390750700532;8;1.00;305.128954128;25;258;;;;;;
390750700541;8;1.00;305.128954128;25;258;;;;;;
390750800159;8;1.00;328.145146789;25;258;;;;;;
390750800520;8;1.00;382.663774574;25;258;;;;;;
390750800527;8;1.00;382.663774574;25;258;;;;;;
390750800538;8;1.00;382.663774574;25;258;;;;;;
390750800548;8;1.00;382.663774574;25;258;;;;;;
390750800703;8;1.00;317.947042377;25;258;;;;;;
390750801803;8;1.00;292.415247706;25;258;;;;;;
390750801815;8;1.00;292.415247706;25;258;;;;;;
390750801823;8;1.00;292.415247706;25;258;;;;;;
390750801833;8;1.00;292.415247706;25;258;;;;;;
390750802045;8;1.00;322.445899083;25;258;;;;;;
390750802105;8;1.00;343.050871560;25;258;;;;;;
390750802116;8;1.00;343.050871560;25;258;;;;;;
390750802332;8;1.00;406.400201835;25;258;;;;;;
390750802416;8;1.00;290.807767584;25;258;;;;;;
390750802428;8;1.00;290.807767584;25;258;;;;;;
390750802446;8;1.00;290.807767584;25;258;;;;;;
390750802619;8;1.00;341.357039199;25;258;;;;;;
390750802624;8;1.00;341.357039199;25;258;;;;;;
390750802627;8;1.00;341.357039199;25;258;;;;;;
390750802635;8;1.00;341.357039199;25;258;;;;;;
390750200528;8;1.00;291.653809754;26;268;;;;;;
390750200529;8;1.00;291.653809754;26;268;;;;;;
390750201806;8;1.00;299.498928054;26;268;;;;;;
390750201809;8;1.00;299.498928054;26;268;;;;;;
390750201858;8;1.00;299.498928054;26;268;;;;;;
390750201908;8;1.00;285.181587156;26;268;;;;;;
390750202330;8;1.00;313.239422018;26;268;;;;;;
390750202345;8;1.00;313.239422018;26;268;;;;;;
390750401420;8;1.00;380.534385321;26;268;;;;;;
390750401445;8;1.00;380.534385321;26;268;;;;;;
390750500303;8;1.00;283.427972477;26;268;;;;;;
390750500306;8;1.00;283.427972477;26;268;;;;;;
390750500307;8;1.00;283.427972477;26;268;;;;;;
390750500312;8;1.00;283.427972477;26;268;;;;;;
390750500455;8;1.00;302.717733945;26;268;;;;;;
390750501219;8;1.00;285.588676278;26;268;;;;;;
390750501223;8;1.00;285.588676278;26;268;;;;;;
390750501230;8;1.00;285.588676278;26;268;;;;;;
390750600216;8;1.00;291.851585845;26;268;;;;;;
390750600236;8;1.00;291.851585845;26;268;;;;;;
390750600255;8;1.00;291.851585845;26;268;;;;;;
390750700426;8;1.00;274.106675404;26;268;;;;;;
390750700459;8;1.00;274.106675404;26;268;;;;;;
390750700510;8;1.00;305.128954128;26;268;;;;;;
390750700520;8;1.00;305.128954128;26;268;;;;;;
390750700539;8;1.00;305.128954128;26;268;;;;;;
390750700545;8;1.00;305.128954128;26;268;;;;;;
390750700553;8;1.00;305.128954128;26;268;;;;;;
390750702103;8;1.00;400.920155963;26;268;;;;;;
390750702114;8;1.00;400.920155963;26;268;;;;;;
390750702126;8;1.00;400.920155963;26;268;;;;;;
390750800125;8;1.00;328.145146789;26;268;;;;;;
390750800141;8;1.00;328.145146789;26;268;;;;;;
390750800525;8;1.00;382.663774574;26;268;;;;;;
390750800552;8;1.00;382.663774574;26;268;;;;;;
390750800733;8;1.00;317.947042377;26;268;;;;;;
390750800740;8;1.00;317.947042377;26;268;;;;;;
390750800744;8;1.00;317.947042377;26;268;;;;;;
390750800749;8;1.00;317.947042377;26;268;;;;;;
390750801802;8;1.00;292.415247706;26;268;;;;;;
390750801829;8;1.00;292.415247706;26;268;;;;;;
390750801842;8;1.00;292.415247706;26;268;;;;;;
390750801857;8;1.00;292.415247706;26;268;;;;;;
390750802013;8;1.00;322.445899083;26;268;;;;;;
390750802205;8;1.00;316.276933159;26;268;;;;;;
390750802222;8;1.00;316.276933159;26;268;;;;;;
390750802223;8;1.00;316.276933159;26;268;;;;;;
390750802322;8;1.00;406.400201835;26;268;;;;;;
390750802333;8;1.00;406.400201835;26;268;;;;;;
390750802341;8;1.00;406.400201835;26;268;;;;;;
390750802401;8;1.00;290.807767584;26;268;;;;;;
390750802429;8;1.00;290.807767584;26;268;;;;;;
390750802431;8;1.00;290.807767584;26;268;;;;;;
